id,host_id,host_name,host_since,host_response_rate,host_listings_count,host_total_listings_count,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month,host_year,host_month,host_quarter,host_tenure_days
5372156,8534462,Daniela,2013-08-30,100.0,48.0,48.0,seattle,WA,98104,United States,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",139.0,1500.0,2200.0,300.0,60.0,2,20.0,2,1125,15,96.0,strict,1.93,2013,8,3,4547
2933877,14980831,Rebecca,2014-05-01,100.0,9.0,9.0,seattle,WA,98101,United States,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",115.0,770.0,1600.0,250.0,135.0,1,0.0,3,1125,9,91.0,moderate,0.5,2014,5,2,4303
4943016,3294357,Rachel & Grace,2012-08-17,100.0,4.0,4.0,seattle,WA,98101,United States,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",185.0,650.0,2200.0,100.0,65.0,2,25.0,3,1125,4,90.0,strict,0.37,2012,8,3,4925
3624990,14980831,Rebecca,2014-05-01,100.0,9.0,9.0,seattle,WA,98101,United States,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",175.0,1176.0,2400.0,250.0,135.0,1,0.0,3,1125,18,90.0,moderate,1.15,2014,5,2,4303
7391003,32394807,Andreina,2015-05-02,100.0,1.0,1.0,seattle,WA,98101,United States,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",75.0,650.0,2200.0,150.0,20.0,1,0.0,1,1125,43,88.0,moderate,7.63,2015,5,2,3937
9922140,41319913,Cousin,2015-08-12,100.0,1.0,1.0,seattle,WA,98101,United States,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",85.0,800.0,2000.0,0.0,20.0,1,0.0,1,1125,0,96.0,flexible,0.0,2015,8,3,3835
10126199,35324206,Gracie,2015-06-08,100.0,2.0,2.0,seattle,WA,98104,United States,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",129.0,650.0,2200.0,500.0,65.0,2,25.0,1,60,0,96.0,flexible,0.0,2015,6,2,3900
6752031,35354152,Johnny,2015-06-09,100.0,1.0,1.0,seattle,WA,98104,United States,Apartment,Private room,2,1.0,1.0,1.0,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,Gym,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",70.0,520.0,1750.0,0.0,10.0,1,10.0,2,1125,18,91.0,flexible,2.95,2015,6,2,3899
1815304,9508208,Michael,2013-10-18,100.0,1.0,1.0,seattle,WA,98101,United States,Apartment,Private room,2,1.0,1.0,1.0,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,""Smoking Allowed"",""Pets live on this property"",Dog(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,""Laptop Friendly Workspace""}",79.0,650.0,2200.0,0.0,0.0,0,0.0,2,19,139,91.0,strict,5.29,2013,10,4,4498
10211716,50550045,Diane,2015-12-04,100.0,6.0,6.0,seattle,WA,98104,United States,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,Internet,Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",109.0,650.0,2200.0,300.0,60.0,2,25.0,1,1125,0,96.0,strict,0.0,2015,12,4,3721
3793047,1434203,Adam,2011-11-22,100.0,1.0,1.0,seattle,WA,98122,United States,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",100.0,650.0,2200.0,0.0,15.0,1,0.0,2,1125,37,92.0,flexible,2.17,2011,11,4,5194
353039,1787819,Christine,2012-02-21,100.0,8.0,8.0,seattle,WA,98122,United States,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",155.0,993.0,3120.0,0.0,60.0,1,0.0,3,90,18,93.0,strict,0.42,2012,2,1,5103
5218550,19962298,Susan,2014-08-13,100.0,1.0,1.0,seattle,WA,98104,United States,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",87.0,577.0,2245.0,100.0,10.0,2,20.0,2,1125,71,98.0,moderate,6.7,2014,8,3,4199
7809494,41112217,Steven,2015-08-10,100.0,1.0,1.0,seattle,WA,98104,United States,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",165.0,650.0,2200.0,0.0,10.0,2,15.0,1,1125,18,98.0,flexible,3.72,2015,8,3,3837
6627403,34689188,Zachary,2015-05-31,100.0,1.0,1.0,seattle,WA,98122,United States,Condominium,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",100.0,650.0,2000.0,250.0,25.0,2,0.0,1,1125,6,100.0,flexible,2.31,2015,5,2,3908
8065715,23312083,Aaron,2014-11-03,100.0,3.0,3.0,seattle,WA,98101,United States,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78.0,700.0,2200.0,0.0,20.0,1,20.0,1,1125,14,99.0,strict,3.31,2014,11,4,4117
7431247,33852132,Evan,2015-05-20,100.0,1.0,1.0,seattle,WA,98122,United States,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",150.0,650.0,2200.0,0.0,0.0,1,0.0,2,1125,1,100.0,moderate,0.21,2015,5,2,3919
9460,30832,Siena,2009-08-10,100.0,2.0,2.0,seattle,WA,98101,United States,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Doorman,Breakfast,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",99.0,650.0,2200.0,0.0,0.0,1,15.0,3,29,240,98.0,moderate,3.11,2009,8,3,6028
6993978,10969315,Karin,2014-01-02,100.0,1.0,1.0,seattle,WA,98104,United States,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",80.0,560.0,2400.0,0.0,30.0,0,0.0,2,1125,13,100.0,strict,2.25,2014,1,1,4422
9979329,50550045,Diane,2015-12-04,100.0,6.0,6.0,seattle,WA,98104,United States,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",185.0,650.0,2200.0,500.0,75.0,4,25.0,2,200,0,96.0,strict,0.0,2015,12,4,3721
9061868,34779932,Marc,2015-06-01,100.0,4.0,4.0,seattle,WA,98101,United States,Condominium,Entire home/apt,4,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",169.0,650.0,2950.0,500.0,100.0,2,15.0,3,1125,2,90.0,strict,2.0,2015,6,2,3907
1246769,1025723,Dirk & Jaq,2011-08-27,100.0,3.0,3.0,seattle,WA,98101,United States,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",129.0,650.0,2200.0,250.0,50.0,2,15.0,3,28,154,96.0,strict,4.98,2011,8,3,5281
1107845,6082692,Owen,2013-04-24,100.0,1.0,1.0,seattle,WA,98122,United States,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",80.0,600.0,2200.0,0.0,0.0,2,15.0,3,14,55,93.0,strict,1.84,2013,4,2,4675
1583047,4342525,Eric,2012-12-06,100.0,1.0,1.0,seattle,WA,98101,United States,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",77.0,650.0,2200.0,150.0,25.0,4,0.0,2,9,6,88.0,moderate,0.22,2012,12,4,4814
7735282,10558142,James,2013-12-11,100.0,7.0,7.0,seattle,WA,98101,United States,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",99.0,650.0,2200.0,0.0,50.0,0,0.0,1,30,9,98.0,moderate,7.94,2013,12,4,4444
7710713,7785901,Andric And Drea,2013-07-28,100.0,3.0,3.0,seattle,WA,98104,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",119.0,800.0,2800.0,0.0,60.0,2,20.0,2,1125,8,100.0,moderate,2.2,2013,7,3,4580
7735313,10558142,James,2013-12-11,100.0,7.0,7.0,seattle,WA,98101,United States,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",129.0,650.0,2200.0,250.0,50.0,0,0.0,1,30,31,97.0,moderate,6.33,2013,12,4,4444
8869027,46246090,Christopher,2015-10-10,100.0,1.0,1.0,seattle,WA,98104,United States,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron}",145.0,800.0,2700.0,0.0,40.0,1,0.0,2,1125,10,100.0,flexible,3.85,2015,10,4,3776
9781881,30016584,Bogdan,2015-03-25,100.0,1.0,1.0,seattle,WA,98104,United States,Condominium,Private room,1,0.5,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Gym,""Pets live on this property"",Dog(s),""Elevator in Building"",""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",250.0,700.0,2500.0,0.0,0.0,1,0.0,1,1125,0,96.0,flexible,0.0,2015,3,1,3975
6239907,8736485,Max And Anse,2013-09-09,100.0,1.0,1.0,seattle,WA,98104,United States,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",99.0,630.0,2200.0,0.0,0.0,1,0.0,2,10,46,97.0,moderate,6.16,2013,9,3,4537
6315269,74305,Darik,2010-01-27,100.0,34.0,34.0,seattle,WA,98101,United States,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",230.0,650.0,2200.0,0.0,95.0,1,0.0,3,365,2,100.0,strict,0.27,2010,1,1,5858
9318524,8534462,Daniela,2013-08-30,100.0,48.0,48.0,seattle,WA,98104,United States,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",109.0,650.0,2200.0,300.0,60.0,2,20.0,2,1125,1,100.0,strict,0.65,2013,8,3,4547
6812415,2082490,Marianne,2012-04-06,100.0,2.0,2.0,seattle,WA,98104,United States,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",85.0,650.0,2200.0,150.0,15.0,1,15.0,1,4,16,95.0,moderate,2.44,2012,4,2,5058
7118258,9742904,Patrick,2013-10-31,100.0,1.0,1.0,seattle,WA,98101,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",120.0,650.0,2200.0,0.0,0.0,1,0.0,6,1125,1,100.0,flexible,0.19,2013,10,4,4485
8505421,44785869,Abby,2015-09-21,100.0,1.0,1.0,seattle,WA,98104,United States,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Essentials,Shampoo}",150.0,650.0,2200.0,0.0,60.0,2,50.0,1,1125,1,88.0,moderate,0.3,2015,9,3,3795
6246861,10558142,James,2013-12-11,100.0,7.0,7.0,seattle,WA,98122,United States,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",115.0,650.0,2200.0,200.0,50.0,2,0.0,1,50,71,94.0,moderate,8.95,2013,12,4,4444
7828222,2775464,Lubna,2012-06-28,100.0,2.0,2.0,seattle,WA,98104,United States,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Pool,Kitchen,Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",""Family/Kid Friendly"",Washer,Dryer,Shampoo}",130.0,830.0,2800.0,100.0,50.0,2,15.0,1,1125,3,93.0,moderate,0.67,2012,6,2,4975
7533901,34779932,Marc,2015-06-01,100.0,4.0,4.0,seattle,WA,98101,United States,Condominium,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",129.0,650.0,2500.0,500.0,100.0,2,15.0,3,180,3,88.0,strict,0.94,2015,6,2,3907
3803947,8534462,Daniela,2013-08-30,100.0,48.0,48.0,seattle,WA,98104,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",129.0,900.0,3200.0,300.0,60.0,2,20.0,2,1125,55,98.0,strict,3.33,2013,8,3,4547
2943860,14980831,Rebecca,2014-05-01,100.0,9.0,9.0,seattle,WA,98101,United States,Apartment,Entire home/apt,6,2.0,1.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",195.0,1225.0,2800.0,250.0,135.0,1,0.0,3,1125,14,90.0,moderate,0.71,2014,5,2,4303
7388225,4730169,Magic,2013-01-16,100.0,2.0,2.0,seattle,WA,98122,United States,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Doorman,""Elevator in Building"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",500.0,2500.0,7000.0,300.0,0.0,1,0.0,5,7,1,100.0,strict,0.2,2013,1,1,4773
2620429,30832,Siena,2009-08-10,100.0,2.0,2.0,seattle,WA,98101,United States,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",195.0,650.0,2200.0,0.0,0.0,1,0.0,3,29,84,98.0,moderate,4.21,2009,8,3,6028
5036739,25999682,Coleen,2015-01-12,100.0,1.0,1.0,seattle,WA,98101,United States,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,"{Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",250.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,0,96.0,flexible,0.0,2015,1,1,4047
2978929,8838512,Sarah,2013-09-14,100.0,1.0,1.0,seattle,WA,98104,United States,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in""}",100.0,800.0,3280.0,250.0,60.0,1,15.0,2,100,45,89.0,strict,2.3,2013,9,3,4532
7699096,7785901,Andric And Drea,2013-07-28,100.0,3.0,3.0,seattle,WA,98104,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",110.0,800.0,2800.0,0.0,60.0,2,20.0,2,1125,16,100.0,moderate,3.31,2013,7,3,4580
4439293,9058822,Andre And Joel,2013-09-25,100.0,8.0,8.0,seattle,WA,98101,United States,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",121.0,650.0,2500.0,150.0,60.0,2,17.0,3,1125,66,95.0,strict,4.64,2013,9,3,4521
580815,1787819,Christine,2012-02-21,100.0,8.0,8.0,seattle,WA,98122,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",139.0,914.0,2274.0,0.0,60.0,1,0.0,3,90,11,98.0,strict,0.35,2012,2,1,5103
5315169,27532846,Barbara,2015-02-10,100.0,1.0,1.0,seattle,WA,98104,United States,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",120.0,650.0,2200.0,100.0,20.0,2,10.0,2,1125,26,94.0,strict,2.84,2015,2,1,4018
